source,target
"my favorite food is spaghetti and meatballs . # i was raised by two mothers . # i am not afraid of what others think . # my boyfriend works for nasa . # i can be quite forgetful . CC  SS hi , how are you today ? # hi , i am doing good . just enjoying my favorite food , spaghetti and meatballs # yum , that sounds delicious ! did you cook it yourself ? # yes i did . one of my mothers taught me how ! she is a great cook # that is great . i can sing , but cooking . . . not my specialty . # thanks for not reacting negatively about me having 2 moms # no reason to . what do you do for work ? # . . not that i care what others think . i do not work but my boyfriend works at nasa ! # wow , that sounds like an awesome job ! does he like it ? # i do not remember haha . i am a bit forgetful like that # no problem . well , it definitely sounds more interesting than my real estate office job . # i am sure he does like it . what else do you do ? # not much . just work , hang out with my boyfriend , singing lessons . . . # 
","that is great . what do you mean by that name ?#that is great . what do you mean by singing that is great !#that is great . what do you mean by singing that is great#that is great . what do you mean by that name
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS 
","i love thee . i love you . .#i love you.#i love thee .#i love thee . i love you .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # 
","i love thee . .#i love you . .#i love you . . i love to hike you .#i love you !
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # 
","i love you too .#i love thee . .#i love you . .#i love you .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # 
","i love you too, too.#i love thee too.#i love thee .#i love you too.
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # 
","i live in calico .#i live in calico . i am a grad student in grad school#i live in calico . i am a grad school . .#i live in calico . i am a grad student of mine .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # 
","i work as an arranger, but as an arranger .#i work as an arranger, but as an arranger . .#i work as an arranger.#i work as an arranger, but as an arranger
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # 
","i am a grad student in grad school.#i am a grad student in grad school, so let you go .#i am a grad student in grad school. i am a little bit#i am a grad student in grad school, so let italian .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # 
","i do not have any more pets . . .#i do not have any more pets . .#i do not have any more pets .#i do not have any more pets . . . .
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # 
","no . i do not have any such parks. .#no . i do not have any more . .#no . i do not have any more .#no . i do not have any such parks.
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # 
","i have done a lot. i have done 12 nationalities.#i have done a lot. i have done 12 national service parks in#i have done a lot. i have done 12 national service parks .#i have done a lot. i have done 12 nationalities, but
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # what s the dogs name ? i have visited like 12 national parks . # 
","i have done that . . what i had . .#i have done that . . what i had . is done#i have done that . . what i had . is not#i have done that . .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # what s the dogs name ? i have visited like 12 national parks . # we call him spot ! do you have any nieces or nephews ? # 
","no . . do you ?#no . . do you have cause to be angry . .#no . . do you have cause to be angry ?#no . . do you have cause to be angry .
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS 
","hi there, how are you doing, how are you ? ?#hi there, how are you today ? .#hi there, how are you today ?#hi there, how are you doing!
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # 
","i am not sure of what that means .#i am not sure of what that is .#i am not sure of what i said i am sure .#i am not sure of what i said i am sure of.
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # 
","i am a dog walkers .#i am a dog walkers . i am sad . .#i am a dog walkers so i am a dog person.#i am a dog walkers so i am a dog lover .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # 
","i am not sure what to say to thee.#i am not sure what to say to that .#i am not sure what to do not know you .#i am not sure what to say to thee. i
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # 
","i would have to go to japan.#i would have to go to japan. .#i would have to go to japan to visit him.#i would have to go to japan to visit my father .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # 
","i have never been more than twenty feet away from the ocean.#i have never been more than twenty feet away from my bed#i have never been more than twenty feet away from my wife#i have never been more than twenty feet away from my wife and children
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # 
","i am a dog, so i will be a dog walk the countryside#i am a dog, so i will be a dog walk i am#i am a dog, so i will walk him.#i am a dog, so i will be a dog walk the whole
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # 
","i am a dog personified#i am a dog personified .#i work as a general i love dogs,#i work as a general, you know
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # 
","i am a dog walker. where do you work ?#i am a dog walker. where do you work ? .#i am a dog walker. where do you live with that is#i am a dog walker.
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # 
","i am a 32 year-old man#i am a 32 year-old woman#i am a 32 year-old man .#i am a 32 year- old
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # 
","i will be 32 next month.#i will be 32 next month, and you ? .#i will be 32 next year . .#i will be 32 next year .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # 
","no kids, i do not have any.#no kids, i do not have any, but none of my kind#no kids, i do not have any, i have none of you#no kids, i do not have any, i have none
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # 
","i do not have kids.#i do not have any more kids#i do not have any more kids .#i do not have any more kids .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # same here . i hope to have some one day . # 
","i hope so too. do you know any kids of your own ?#i hope so too. do you know any kids of your own#i hope so too. do you know any kids of your father#i hope so too!
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # same here . i hope to have some one day . # i like to spend time on the weekends meeting new people # 
","i love thee too.#i love you.#i love you, . . .#i love you, . .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # same here . i hope to have some one day . # i like to spend time on the weekends meeting new people # i like to meet new people # 
","i like to meet new men and women.#i like to meet new men#i like to meet new men and women, especially when i go to#i like to meet new men and women, especially when i am in
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS 
","i have done a pageant of my own, but i have never won#i have done a pageant of my own, but i have not done#i have done a pageant of my own, but i had a pig#i have done a pageant of my own, but i have never been
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # 
","i am a little tired .#i am a good .#i am not a fool.#i am a little tired . i just got back from free diving i
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # 
","i am a little tired, i am sure you are not .#i am a little tired.#i am a little tired, i am sure you are full .#i am a little tired, i am sure you are not too .
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # 
","i am not sure of what you mean ? ?#i am not sure of what you mean . ?#i am not sure of what that is .#i am not sure of what you mean .
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # 
","i do not know what to do with thee#i do not know what to do with thee .#i have a cat#i have a pigtail
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # 
","i have done that . .#i have done that . . i love pigs . . #i have done that . . i love pigs . . .#i have done that . . i love pigs . is .
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # 
","i would have to be a pot bellied pig#i would have to be a pot bellied pig .#i would have to be a pot bellied pig . .#i would have to be a pot bellied pig . . .""
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # 
","i have done it before, but i had rather tall tales .#i have done it before, but i had rather tall tales to tell#i have done it before.#i have done it before, but i have not.
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # 
","i love you too.#i like to read#i love you too. my favorite thing to read i love#i love you too. my favorite thing to read.
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # 
","i like to listen to you .#i like to listen to thee.#i like to listen to you listen.#i like to listen to thee,
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # 
","i wish i would have it.#i wish i could see that#i wish i would have a dream#i wish i could see it
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # 
","i live in california, you ?#i live in california.#i live in california, i swear by the moon .#i live in california, i swear to god .
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # 
","i am not short of course#i am not short of course . .#i am not short of course .#i am not short of course . is a man
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # why how tall are you ? # 
","i am not tall enough to date people taller than me . .#i am not tall enough . .#i am not tall enough to date people taller than me .#i am not tall enough to date people taller than me
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # why how tall are you ? # 6 foot . my girl friend is 6 2 . love those long legs . she is beautiful . how about you ? # 
","i am a little taller than her#i am a little taller than her .#i am a little taller.#i am a little taller than her . .
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # why how tall are you ? # 6 foot . my girl friend is 6 2 . love those long legs . she is beautiful . how about you ? # what do you do for a living ? # 
","i work as an office-#i work as an office- i am a student . . #i work as an office- i am a student . .#i work as an office- i am a student .
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS 
","hi , i like thee .#hi , i am japanese artist .  . #hi , i am japanese artist . .#hi , i am japanese .
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # 
","i am not doing well .  .#i am not doing well . .#i am not doing well . #i am not doing well .
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # 
","i like to think about it .#i like to think i am a runner . .#i like to think i am a runner .#i like to see people .
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # 
","i work as a doctor, and i am a soldier .#i work as a doctor.#i work as a professional .#i work as a doctor, and i am a soldier
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # 
","i am a cartographer.#i am a cartographer, what about you, what do you do#i am a cartographer, what about you,#i am a cartographer, what about you, what do you like
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # 
","i am a photographer . .#i am a photographer . . .#i am not a fool .#i am a photographer .
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # 
","i am a sports person. .#i am a sports person.#i am a sports person, i am a fool .#i am a sports person, i am a wrestler
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # 
","i have never played with arm wrestling.#i have never played with arm wrestling, but I am sure it is#i have never played with arm wrestling, but I am sure you are#i have never played with arm wrestling, but I am sure you have
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # 
","i like to make a lot of you bagels.#i like to make a lot of you bagels, lol#i like to make a lot of you bagels, i know,#i like to make a lot of you bagels, i mean i
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # how tall are you ? i am 5 5 # 
","i am not tall enough to play the basketball game.#i am not tall enough to play the game .#i am not tall enough to play the basketball game,#i am not tall enough to play the game though I love thee .
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # how tall are you ? i am 5 5 # i am 6 7 , what is your favorite food ? # 
","i like to make baggies#i like to make baggies lol.#i like to make baguettes#i like to make baguettes .
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # how tall are you ? i am 5 5 # i am 6 7 , what is your favorite food ? # i would have to say bagels # 
","i love you too .#i love you bagels.#i love thee .#i love you bagel.
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # how tall are you ? i am 5 5 # i am 6 7 , what is your favorite food ? # i would have to say bagels # i personally like any eat or pasta , keep me away from veggies though # 
","i like to make a lot of you#i like to make a lot of noise#i like to make a lot of noise lol.#i like to make a lot of you know what I like to paint
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # how tall are you ? i am 5 5 # i am 6 7 , what is your favorite food ? # i would have to say bagels # i personally like any eat or pasta , keep me away from veggies though # what city are you from ? # 
","i live in this city .#i live in this city . .#i live in this city . .#i live in this city
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # how tall are you ? i am 5 5 # i am 6 7 , what is your favorite food ? # i would have to say bagels # i personally like any eat or pasta , keep me away from veggies though # what city are you from ? # san francisco , lots of nice hills to go running on # 
","i like to run, i like to run.#i like to run, i like to run#i like to run.#i like to run, i like to paint
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # very good , just went for a nice run . # what do you do for a living ? # studying in college for phys ed , what do you do ? # i am in to the photography business # very nice , any sports that you play ? # the closest thing is arm wrestling lol # people though i should play basketball because of my height , i prefer weightlifting # how tall are you ? i am 5 5 # i am 6 7 , what is your favorite food ? # i would have to say bagels # i personally like any eat or pasta , keep me away from veggies though # what city are you from ? # san francisco , lots of nice hills to go running on # i am in so cal inland empire # 
","i am not sure of the name of it .  ?#i am not sure of the name of it . ?#i am not sure of the name of it .#i am not sure of the name of it
"
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS 
","hi there . .#hi there . . .#hi there . . . .#hi there . . . . . . .Who are you,
"
"i am a violinist . # i have played since i was 4 years old . # my mother was a nurse . # i recently discovered a new love for indian food . # i am gong to adopt a dog very soon . CC  SS hi , what is your name ? # 
","i am not sure of my name.#i am not sure of my name. i can say nothing .#i am not sure of my name, i.#i am not sure of my name, but that is all i can
"
"my country is russia . # i am a weight lifter . # i can also squat 400 pounds . # i can benchpress 345 pounds . CC  SS hi , what is your name ? # hello . i am jake . nice to meet you . # 
","i am not sure of my name.#i am not sure of my name, but I am jake .#i am not sure of my name, but I am a gentleman.#i am not sure of my name, but I am jake
"
