source,target
"my favorite food is spaghetti and meatballs . # i was raised by two mothers . # i am not afraid of what others think . # my boyfriend works for nasa . # i can be quite forgetful . CC  SS hi , how are you today ? # hi , i am doing good . just enjoying my favorite food , spaghetti and meatballs # yum , that sounds delicious ! did you cook it yourself ? # yes i did . one of my mothers taught me how ! she is a great cook # that is great . i can sing , but cooking . . . not my specialty . # thanks for not reacting negatively about me having 2 moms # no reason to . what do you do for work ? # . . not that i care what others think . i do not work but my boyfriend works at nasa ! # wow , that sounds like an awesome job ! does he like it ? # i do not remember haha . i am a bit forgetful like that # no problem . well , it definitely sounds more interesting than my real estate office job . # i am sure he does like it . what else do you do ? # not much . just work , hang out with my boyfriend , singing lessons . . . # 
","i am not sure of what i said .#i work at a whore.#i work at a time .#i am not sure of what i said
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS 
","i am not sure what to do for you.#i am not sure what to do for thee .#i am not sure what to do for thee#i am not sure what to do for thee . i
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # 
","i love you too . .#i love you too . is a dog .#i love you too . is a great man.#i love you too . . i am sure .
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # 
","i like to hike . .#i like to hike and swim .#i like to hike .#i like to hike and fish .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # 
","i love you too . .#i love you too .#i love you .#i love you too
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # 
","i love you too . .#i love you too !#i love you too . is my name.#i love you too . is my sword .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # 
","i live in calico .#i am not sure .#i live in calico . i am in love with it.#i live in calico . i am in love .
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # 
","i am not much of a fool .#i am not much of a soldier . .#i am not much of a soldier .#i am not much of a fool
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # 
","i am not a environmentalist .#i am not much affected . .#i am not a environmentalist . i#i am not a environmentalist
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # 
","no pets. i. e .#no pets, but i have a cat ?#no pets. i. e . . .#no pets, but i have a dog .no .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # 
","i do not have any more than a dog . .#no . i do not have any more than a dog .#no . i do not have any more than a dog . i do#no . i do not have any more than a dog . i am
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # what s the dogs name ? i have visited like 12 national parks . # 
","i have a dog . .#i have a dog . is the name . .#i have a dog . is the name .#i have a dog . is the name . . you will
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # what s the dogs name ? i have visited like 12 national parks . # we call him spot ! do you have any nieces or nephews ? # 
","i have a dog named Bear . .# i have a dog named Bear . . you know him ?#i have a dog named Bear . She is the best of the best#i have a dog named Bear .
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS 
","no . . do you ?#no . . do you have power ?#no . . do you have power . ?#no . . do you have power .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # 
","hi there, how are you doing today . ? ?#hi there, how are you doing today . .#hi there, how are you doing ? .#hi there, how are you doing ?
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # 
","i am not sure . . .#i am not sure . is my name is.#i am not sure . is my favorite .#i am not sure what you ?
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # 
","i am not sure . .#i am not sure what to say.#i am not sure what to do . .#i am not sure what to do .
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # 
","i am not sure what to say to that.#i am not sure what to say to you .#i am not sure what to say to you#i am not sure what to say to you . i am sure you
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # 
","i would have to go to japan to visit his family .#i would have to go to japan.#i would have to go to japan to see them.#i would have to go to japan to visit his family
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # 
","i am not sure what to do in this world.#i am not sure what to do in this city#i am not sure what to do in this city .#i am not sure what to do in this city .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # 
","i am a dog, i. love it or hate it .#i am a dog.#i am a dog, i. love it or hate it#i am a dog, i. love it or i will kill him
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # 
","i am not sure of what i said before.#i am not sure of what i said#i am not sure of what that is not.#i am not sure of what that is aught
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # 
","i am a dog, so i will be a dog walk the whole#i am a dog, so i will be a dog walk by the#i am a dog, so i will be a dog walk the rest#i am a dog, so i will be a dog walk by myself
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # 
","i am not much older than you.#i am not much older than you, i. am 32.#i am not much older than you, i. am 32, you#i am not much older than you, i. am 32, but
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # 
","i am not sure when I will be rid of my father.#i am not sure when I will know .#i am not sure when I will be rid of my dad.#i am not sure .
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # 
","no i do not know what to do with thee .#no i do not know what to do with thee#no i do not know what to do#no i do not love them
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # same here . i hope to have some one day . # 
","i do not have any more kids#i do not have any more kids .#i do not have any more kids . .#i do not have kids
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # same here . i hope to have some one day . # i like to spend time on the weekends meeting new people # 
","i am not married yet. i hope to find someone else#i am not married yet. i hope to find one tomorrow#i am not married yet, but I will#i am not married yet.
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # i love it as much as i love walking dogs . where do you work ? # i work from home , where i live with my mother # interesting . how old are you ? # i will be 33 on my next birthday # do you have any kids # no i am single no kids # same here . i hope to have some one day . # i like to spend time on the weekends meeting new people # i like to meet new people # 
","i love you too . .#i love you too . . i For sure . .#i love you too .#i love you too . . i For sure .
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS 
","i like to meet new men and women.#i like to meet new men#i like to meet new men and women, i. like to meet#i like to meet new men and women, i. like to know
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # 
","i have a pig . is a pig . is a pig#i have a pig . is a pig . .#i have a pig . .#i have a pig . is a pig . is a pigs
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # 
","i am not doing well . .#i am not doing well .#i am not too fond of technology.#i am not too young .i am a little tired.#i am not too bad. i .#i am a little tired, but i am sure you are full of#i am a little tired, but i am sure you are full .
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # 
","i am not sure what to say to that .#i am not sure what to say to you.#i am not sure what to say to you, what to do ?#i am not sure what to say to you, what to do for
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # 
","i have a cat#i have a cat .#i have a pigtail#i do not have.
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # 
","i have a pig . .#i have a pig . . i had a pig .#i have a pig . . i had a pig i had a#i have a pig . i had a pig i had .
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # 
","i would have to be a pot bellied pig#i would have to be a pot bellied pig .#i would have to be a pot bellied pig . .#i would have to be a pot bellied
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # 
","i have been free. i have never been bound .#i have been free. i have never been free.#i have been free. i have not heard of you . .#i have been free. i have not heard of you .
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # 
","i love you too#i like to be outside#i love thee#i like to be in the habit of the ocean.
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # 
","i like to listen to you .#i like to listen to you listen to her .#i like to listen to thee.#i like to listen to you listen to her music.
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # 
","i am not sure what to say to you#i am not sure what to do with you#i am not sure what to do#i am not sure what to say
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # 
","i live. .#i am not sure .#i am not from thereabouts .#i am not from here.
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # 
","i am not short but I am tall.#i am not short but I am tall. i love thee#i am not short but I am tall. i love thee .#i am not short but I am tall. i love you i am
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # why how tall are you ? # 
","i am not tall . is not tall either . .#i am not tall . is not tall . .#i am not tall . is not tall . is not tall#i am not tall .
"
"my favorite book is anne of green gables . # i have always wanted a pot bellied pig . # i love owning nice office supplies . # my mom teaches kindergarten and my dad is a tax assessor . # i won a beauty pageant one time but did not feel like it was worth the effort . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # why how tall are you ? # 6 foot . my girl friend is 6 2 . love those long legs . she is beautiful . how about you ? # 
","i am not tall but I love her.#i am not tall but he is .#i am not tall but he is . .#i am not tall but he is
"
"i only date people taller than me . # i really like technology . # my dog is smaller than my cat . # i wish i could live forever . # i like free diving . CC  SS hi how are you doing ? # good , how are you ? # i am good thanks for asking # do you have animals ? i have 1 dog , 1 cat . cat is bigger than dog . # no but i always wanted a pet pig # pig would be fun . i wonder if one would free dive with me ? # what s free diving ? never heard of it # dive off cliffs into the ocean . what do you like to do ? # i like listening to music # me too . i love technology . i wish i would never die . i wanna free dive forever . # what city are you from ? # orlando . i live with my girl friend . i only date girls i am shorter than . # why how tall are you ? # 6 foot . my girl friend is 6 2 . love those long legs . she is beautiful . how about you ? # what do you do for a living ? # 
","i am not much of a fool .#i work . .#i am not much of a soldier .#i am not much of a fool
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS 
","hi there . how d you do ? ?#hi there . how d you do ? . . . . #hi there . how d you do ? . . .#hi there .
"
"i never eat veggies . # i am young . # i am tall . # i love to run fast . # i am strong . CC  SS hi how are you doing ? # 
","i am not too bad . .#i am not too bad .#i am not doing you ?#i am not too well.
"
"i like to make bagels . # i am a cartographer . # i like to arm wrestle . # i like to paint outdoors . CC  SS hi how are you doing ? # very good , just went for a nice run . # 
","i am not a runner. i am more of a walk .#i am not a runner. i am more of a walker .#i am not a runner. i am more of a walk . #i am not a runner.
"
